fundcode,name,category
006930,泰康港股通TMT指数A,股票指数
006931,泰康港股通TMT指数C,股票指数
006932,平安0-3年政策性金融债A,债券型
006933,平安0-3年政策性金融债C,债券型
006934,平安3-5年政策性金融债A,债券型
006935,平安3-5年政策性金融债C,债券型
006936,华安安盛3个月定开债,定开债券
006937,工银沪深300指数C,股票指数
006938,鹏华中证500指数(LOF)C,股票指数
006939,鹏华沪深300指数(LOF)C,股票指数
006941,国泰惠盈纯债债券,债券型
006942,华泰柏瑞量化明选A,混合型
006943,华泰柏瑞量化明选C,混合型
006944,永赢悦利债券,债券型
006946,宝盈聚享定期开放债券,定开债券
006947,华宝中短债债券A,债券型
006948,华宝中短债债券C,债券型
006949,前海开源乾利定期开放债券,定开债券
006950,广发全球收益(QDII)美元现汇A,QDII
006951,广发全球收益(QDII)美元现汇C,QDII
006952,中银景元回报混合,混合型
006953,华安安业债券A,债券型
006954,华安安业债券C,债券型
006955,国泰惠富纯债债券,债券型
006956,鹏华永润一年定期开放债券,定开债券
006957,长江量化匠心甄选C,股票型
006958,鹏华永融一年定期开放债券,定开债券
006961,南方7-10年国开债A,债券指数
006962,南方7-10年国开债C,债券指数
006963,中加颐瑾定开债券A,定开债券
006964,中加颐瑾定开债券C,定开债券
006965,财通安瑞短债债券A,债券型
006966,财通安瑞短债债券C,债券型
006967,财通行业龙头精选混合A,混合型
006968,财通行业龙头精选混合C,混合型
006969,圆信永丰高端制造混合,混合型
006970,广发景利纯债,债券型
006972,金鹰民安回报定开A,混合型
006973,太平睿盈混合A,混合型
006974,金鹰鑫日享债券A,债券型
006975,金鹰鑫日享债券C,债券型
006976,鹏华核心优势混合,混合型
006977,农银汇理海棠三年定开混合,混合型
006978,泰康安欣纯债债券A,债券型
006979,泰康安欣纯债债券C,债券型
006980,国寿安保泰恒纯债债券,债券型
006981,中金新医药股票A,股票型
006982,嘉实新添元定期混合A,混合型
006983,嘉实新添元定期混合C,混合型
006984,兴全恒瑞定开债券发起式,定开债券
006985,兴全恒裕债券,债券型
006986,平安季添盈定开债A,定开债券
006987,平安季添盈定开债C,定开债券
006988,平安季添盈定开债E,定开债券
006989,建信中短债纯债债券A,债券型
006990,建信中短债纯债债券C,债券型
006991,民生加银康宁养老(FOF),混合-FOF
006992,嘉合锦创优势精选混合,混合型
006993,鑫元承利三个月定开债,定开债券
006994,国泰瑞安三个月定期开放债券,定开债券
006995,南方惠利6个月定开债A,定开债券
006996,南方惠利6个月定开债C,定开债券
006997,平安惠添纯债债券,债券型
006998,广发景兴中短债A,债券型
006999,广发景兴中短债C,债券型
007000,鹏华中债1-3年国开行债A,债券指数
007001,鹏华中债1-3年国开行债C,债券指数
007003,泰康安业政金债债券A,债券型
007004,泰康安业政金债债券C,债券型
007005,中金新医药股票C,股票型
007006,融通超短债债券A,债券型
007007,融通超短债债券C,债券型
007008,中邮纯债优选一年定开债A,定开债券
007009,中邮纯债优选一年定开债C,定开债券
007010,国寿安保中债1-3年指数A,债券指数
007011,国寿安保中债1-3年指数C,债券指数
007012,湘财长顺混合发起式A,混合型
007013,湘财长顺混合发起式C,混合型
007014,嘉合磐泰短债债券A,债券型
007015,嘉合磐泰短债债券C,债券型
007016,富国睿泽回报混合,混合型
007017,平安如意中短债A,债券型
007018,平安如意中短债C,债券型
007019,平安如意中短债E,债券型
007020,华安添鑫中短债C,债券型
007021,嘉实中债1-3政金债指数A,债券指数
007022,嘉实中债1-3政金债指数C,债券指数
007023,中银证券安泽债券A,债券型
007024,中银证券安泽债券C,债券型
007025,南方鑫利3个月定开债,定开债券
007026,建信中债1-3年国开债A,债券指数
007027,建信中债1-3年国开债C,债券指数
007028,易方达中证500ETF联接A,联接基金
007029,易方达中证500ETF联接C,联接基金
007030,银华安享短债债券A,债券型
007031,银华安享短债债券C,债券型
007032,平安可转债债券A,债券型
007033,平安可转债债券C,债券型
007034,中科沃土沃安中短利率C,债券型
007035,中银中债1-3年期国开债指数,债券指数
007036,前海联合永兴纯债C,债券型
007037,海富通聚合纯债,债券型
007038,前海联合添惠纯债C,债券型
007039,前海联合沪深300指数C,股票指数
007040,前海联合泳隆混合C,混合型
007041,前海联合泳涛混合C,混合型
007042,前海联合泳隽混合C,混合型
007043,前海联合泓鑫混合C,混合型
007044,博道沪深300指数增强A,股票指数
007045,博道沪深300指数增强C,股票指数
007046,方正富邦创新动力混合C,混合型
007047,长城核心优势混合,混合型
007048,平安安心灵活配置混合C,混合型
007049,平安鑫安混合E,混合型
007050,鑫元恒利三个月定开债,定开债券
007051,招商中债3-5年国开行A,债券指数
007052,招商中债3-5年国开行C,债券指数
007053,平安季开鑫定开债A,定开债券
007054,平安季开鑫定开债C,定开债券
007055,平安季开鑫定开债E,定开债券
007056,银华积极精选混合,混合型
007057,中泰蓝月短债A,债券型
007058,中泰蓝月短债C,债券型
007059,汇添富养老2040五年持有混合(FOF),混合-FOF
007060,汇添富养老2050混合(FOF),混合-FOF
007061,中加聚盈四个月定开债A,定开债券
007062,中加聚盈四个月定开债C,定开债券
007063,长盛研发回报混合,混合型
007064,浦银安盛上清所优选短融A,债券指数
007065,浦银安盛上清所优选短融C,债券指数
007066,浦银安盛先进制造混合A,混合型
007067,浦银安盛先进制造混合C,混合型
007068,浦银安盛普丰纯债债券A,债券型
007069,浦银安盛普丰纯债债券C,债券型
007070,博时颐泽稳健养老(FOF)A,混合-FOF
007071,博时颐泽稳健养老(FOF)C,混合-FOF
007072,民生加银鑫福混合C,混合型
007073,海富通上清所短融债券C,债券指数
007074,国寿安保新蓝筹混合,混合型
007075,富国产业债券C,债券型
007076,汇添富中证医药ETF联接A,联接基金
007077,汇添富中证医药ETF联接C,联接基金
007078,工银3-5年国开债指数A,债券指数
007079,工银3-5年国开债指数C,债券指数
007080,建信中债5-10国开指数A,债券指数
007081,建信中债5-10国开指数C,债券指数
007082,平安高端制造混合A,混合型
007083,平安高端制造混合C,混合型
007084,天治转型升级混合,混合型
007085,招商瑞庆混合C,混合型
007086,永赢汇利六个月定开债,定开债券
007087,财通景利纯债,债券型
007088,民生加银恒裕债券,债券型
007089,国投中证500指数量化增强C,股票指数
007090,海富通养老混合(FOF),混合-FOF
007091,东兴兴福一年定开债券,定开债券
007092,鑫元中债3-5年国开债指数A,债券指数
007093,鑫元中债3-5年国开债指数C,债券指数
007094,建信中债国开行债A,债券指数
007095,建信中债国开行债C,债券指数
007096,大成沪深300指数C,股票指数
007097,汇添富中债1-3年国开债A,债券指数
007098,汇添富中债1-3年国开债C,债券指数
007099,安信尊享添益债券C,债券型
007100,中银添利债券发起E,债券型
007101,中欧远见两年定开混合C,混合型
007102,民生加银添鑫纯债A,债券型
007103,民生加银添鑫纯债C,债券型
007104,易方达恒利定期开放债券,定开债券
007105,国泰丰鑫纯债债券,债券型
007106,农银汇理可转债债券,债券型
007107,太平MSCI香港价值增强A,股票指数
007108,太平MSCI香港价值增强C,股票指数
007110,国投瑞银港股通混合,混合型
007111,前海联合国民健康混合C,混合型
007113,永赢高端制造混合A,混合型
007114,永赢高端制造混合C,混合型
007115,金元顺安桉盛债券C,债券型
007116,华宝政金债债券,债券型
007117,华泰紫金丰泰纯债发起A,债券型
007118,华泰紫金丰泰纯债发起C,债券型
007119,睿远成长价值混合A,混合型
007120,睿远成长价值混合C,混合型
007121,中加裕盈纯债债券,债券型
007122,工银1-3年国开债指数A,债券指数
007123,工银1-3年国开债指数C,债券指数
007124,工银1-3年农发债指数A,债券指数
007125,工银1-3年农发债指数C,债券指数
007126,博道远航混合A,混合型
007127,博道远航混合C,混合型
007128,天弘增强回报债券A,债券型
007129,天弘增强回报债券C,债券型
007130,中庚小盘价值股票,股票型
007132,长城港股通混合,混合型
007133,嘉实长青竞争优势股票A,股票型
007134,嘉实长青竞争优势股票C,股票型
007135,广发中证100ETF联接A,联接基金
007136,广发中证100ETF联接C,联接基金
007137,鹏扬元合量化大盘A,股票型
007138,鹏扬元合量化大盘C,股票型
007139,富国民裕进取沪港深成长,混合型
007140,富国全球债券(QDII)美元现汇,QDII
007143,国投瑞银沪深300量化A,股票指数
007144,国投瑞银沪深300量化C,股票指数
007145,泰康安和纯债6个月定开债券,定开债券
007146,鹏华研究智选混合,混合型
007147,博时中债1-3年国开行A,债券指数
007148,博时中债1-3年国开行C,债券指数
007149,南方初元中短债A,债券型
007150,南方初元中短债C,债券型
007151,前海开源沪港深聚瑞混合,混合型
007152,诺德策略精选,混合型
007153,添富中证银行ETF联接A,联接基金
007154,添富中证银行ETF联接C,联接基金
007155,银河中债央企20债券指数,债券指数
007158,平安合盛定开债,定开债券
007159,南方稳健养老(FOF)A,混合-FOF
007160,南方稳健养老(FOF)C,混合-FOF
007161,南方恒庆一年定开债A,定开债券
007162,南方恒庆一年定开债C,定开债券
007163,浦银安盛环保新能源A,混合型
007164,浦银安盛环保新能源C,混合型
007165,华夏中债1-3年政金债指数A,债券指数
007166,华夏中债1-3年政金债指数C,债券指数
007167,华安安和债券A,债券型
007168,华安安和债券C,债券型
007169,易方达中债1-3年国开债A,债券指数
007170,易方达中债1-3年国开债C,债券指数
007171,易方达中债3-5年国开行债A,债券指数
007172,易方达中债3-5年国开行债C,债券指数
007173,招商添旭定开债发起式A,定开债券
007174,招商添旭定开债发起式C,定开债券
007175,中融聚通定期开放债券,定开债券
007176,富国泓利纯债发起式C,债券型
007177,浙商智能行业优选混合A,混合型
007178,浙商中华预期高股息A,股票指数
007179,浙商丰顺纯债债券,债券型
007180,华安中债1-3年政策金融债A,债券指数
007181,华安中债1-3年政策金融债C,债券指数
007184,蜂巢添鑫纯债A,债券型
007185,蜂巢添鑫纯债C,债券型
007186,华夏中债3-5年政金债指数A,债券指数
007187,华夏中债3-5年政金债指数C,债券指数
007188,嘉实养老2050混合(FOF),混合-FOF
007189,南华价值启航纯债债券A,债券型
007190,南华价值启航纯债债券C,债券型
007191,富国中证价值ETF联接C,联接基金
007192,恒越研究精选混合C,混合型
007193,恒越核心精选混合C,混合型
007194,长城短债债券A,债券型
007195,长城短债债券C,债券型
007196,平安惠合纯债,债券型
007197,富国中债1-5年农发行A,债券指数
007198,富国中债1-5年农发行C,债券指数
007199,永赢泰利债券A,债券型
007200,永赢泰利债券C,债券型
007201,民生加银聚益纯债,债券型
007202,天弘优质成长企业,混合型
007203,银河新动能混合,混合型
007204,银华美元债精选(QDII)A,QDII
007205,银华美元债精选(QDII)C,QDII
007206,银华丰华三个月定开债,定开债券
007207,华夏常阳三年定开混合,混合型
007208,中邮中债1-3年久期央企20A,债券指数
007209,中邮中债1-3年久期央企20C,债券指数
007210,华商瑞丰短债C,债券型
007211,汇安中短债债券E,债券型
007212,山西证券裕泰3个月定开,定开债券
007213,华安安平6个月定开债,定开债券
007214,国泰惠丰纯债债券,债券型
007215,国寿安保泰荣纯债债券,债券型
007216,浙商中华预期高股息C,股票指数
007217,浙商智能行业优选混合C,混合型
007218,蜂巢添幂中短债A,债券型
007219,蜂巢添幂中短债C,债券型
007220,天弘华享三个月定开债,定开债券
007221,上投摩根锦程养老三年(FOF),混合-FOF
007223,工银中证500ETF联接C,联接基金
007224,浙商惠泉3个月定开债A,定开债券
007225,浙商惠泉3个月定开债C,定开债券
007226,海富通中短债债券C,债券型
007227,海富通中短债债券A,债券型
007228,华安中债7-10年国开债A,债券指数
007229,华安中债7-10年国开债C,债券指数
007230,兴全沪深300指数(LOF)C,股票指数
007231,国泰民安养老2040(FOF),混合-FOF
007232,万家平衡养老目标三年(FOF),混合-FOF
